# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
nupG	KP1_4677	BAH65167	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0
nusB	KP1_1234	BAH62020	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ompF	KP1_1929	BAH62652	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
oppA	KP1_3308	BAH63924	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
oppB	KP1_3307	BAH63923	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
oppC	KP1_3306	BAH63922	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
oppD	KP1_3305	BAH63921	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
oppF	KP1_3304	BAH63920	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
osmB	KP1_2322	BAH63008	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
paaA	KP1_2472	BAH63148	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
paaB	KP1_2473	BAH63149	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
paaC	KP1_2474	BAH63150	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
paaD	KP1_2475	BAH63151	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
paaE	KP1_2476	BAH63152	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
paaF	KP1_2477	BAH63153	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
paaG	KP1_2478	BAH63154	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
paaH	KP1_2479	BAH63155	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
paaI	KP1_2480	BAH63156	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
paaJ	KP1_2481	BAH63157	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
paaK	KP1_2482	BAH63158	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
paaX	KP1_2483	BAH63159	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
paaY	KP1_2484	BAH63160	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
paaZ	KP1_2470	BAH63146	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pagO	KP1_3615	BAH64203	protein_coding	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	26
pal	KP1_1704	BAH62444	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
panF	KP1_4985	BAH65443	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pbpC	KP1_4101	BAH64644	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pckA	KP1_3400	BAH64007	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pcnB	KP1_0971	BAH61789	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pduC	KP1_4473	BAH64980	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pduD	KP1_4474	BAH64981	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pduE	KP1_4475	BAH64982	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pduG	KP1_4476	BAH64983	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pduH	KP1_4477	BAH64984	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pduJ	KP1_4478	BAH64985	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pduK	KP1_4479	BAH64986	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pduL	KP1_4480	BAH64987	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pduM	KP1_4481	BAH64988	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pduN	KP1_4482	BAH64989	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pduO	KP1_4483	BAH64990	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
pduP	KP1_4485	BAH64991	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
pduQ	KP1_4486	BAH64992	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pduS	KP1_4487	BAH64993	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
pduT	KP1_4488	BAH64994	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
pduU	KP1_4489	BAH64995	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
pduV	KP1_4490	BAH64996	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
pduW	KP1_4491	BAH64997	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
pduX	KP1_4492	BAH64998	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
pdxA	KP1_2670	BAH63332	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pdxK	KP1_4014	BAH64560	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pepB	KP1_4107	BAH64649	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pepP	KP1_4631	BAH65124	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pgm	KP1_1664	BAH62407	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pgpB	KP1_2317	BAH63003	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pgtA	KP1_2764	BAH63423	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pgtB	KP1_2765	BAH63424	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pgtC	KP1_2766	BAH63425	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
pgtP	KP1_2767	BAH63426	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
phoC	KP1_2232	BAH62928	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
phoU	KP1_5502	BAH65910	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
phrB	KP1_1672	BAH62415	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
plsB	KP1_0281	BAH61180	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pnuC	KP1_1707	BAH62447	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ppnK	KP1_4193	BAH64729	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ppsA	KP1_3261	BAH63882	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
pqiA	KP1_1951	BAH62673	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
prkB	KP1_5069	BAH65516	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
prmA	KP1_4986	BAH65444	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
proY	KP1_1747	BAH62484	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pspA	KP1_2342	BAH63027	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pspB	KP1_2343	BAH63028	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pspC	KP1_2344	BAH63029	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pspD	KP1_2345	BAH63030	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pspF	KP1_2341	BAH63026	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pstA	KP1_5504	BAH65912	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pstB	KP1_5503	BAH65911	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ptrB	KP1_3489	BAH64090	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pudB	KP1_4472	BAH64979	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pulA	KP1_0994	BAH61808	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
pulC	KP1_0991	BAH61807	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pulD	KP1_0990	BAH61806	protein_coding	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0
pulE	KP1_0989	BAH61805	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
pulF	KP1_0988	BAH61804	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
pulG	KP1_0987	BAH61803	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
pulH	KP1_0986	BAH61802	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
pulI	KP1_0985	BAH61801	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
pulJ	KP1_0983	BAH61800	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
pulK	KP1_0982	BAH61799	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
pulL	KP1_0980	BAH61798	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
pulM	KP1_0979	BAH61797	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
pulN	KP1_0978	BAH61796	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
pulO	KP1_0977	BAH61795	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
purB	KP1_2140	BAH62847	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
purT	KP1_3491	BAH64093	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
putA	KP1_2030	BAH62747	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
putP	KP1_2031	BAH62748	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pyrD	KP1_1946	BAH62668	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pyrE	KP1_5336	BAH65764	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pyrF	KP1_2320	BAH63006	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
qor	KP1_0293	BAH61191	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
queA	KP1_1221	BAH62008	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
radC	KP1_5330	BAH65758	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
rbsR	KP1_0012	BAH60935	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
rbtT	KP1_3765	BAH64337	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
recD	KP1_4497	BAH65003	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
recN	KP1_4194	BAH64730	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ribA	KP1_2316	BAH63002	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ribD	KP1_1232	BAH62018	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ribH	KP1_1233	BAH62019	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
rimJ	KP1_2067	BAH62780	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
rimM	KP1_4186	BAH64723	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
rmpA	KP1_3619	BAH64206	protein_coding	0	9	14	4	0	0	0	1	0	14	0	0	0	0	0	9	3
rne	KP1_2074	BAH62786	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
rnfA	KP1_4548	BAH65051	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
rnhA	KP1_1073	BAH61874	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
rph	KP1_5337	BAH65765	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
rpiA	KP1_4637	BAH65130	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
rpmB	KP1_5329	BAH65757	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
rpmG	KP1_5328	BAH65756	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
rpoS	KP1_4373	BAH64890	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
rpsI	KP1_4942	BAH65404	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
rpsP	KP1_4187	BAH64724	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
rpsU	KP1_4764	BAH65245	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
rpsV	KP1_2908	BAH63556	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
rrfA	KP1_6004	KP1_6004-1	rRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
rrfB	KP1_6010	KP1_6010-1	rRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
rrfC	KP1_6021	KP1_6021-1	rRNA	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
rrfE	KP1_6038	KP1_6038-1	rRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
rrfF	KP1_6046	KP1_6046-1	rRNA	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
rrfHa	KP1_6119	KP1_6119-1	rRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
rrfHb	KP1_6117	KP1_6117-1	rRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
rrlA	KP1_6003	KP1_6003-1	rRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
rrlB	KP1_6009	KP1_6009-1	rRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
rrlC	KP1_6020	KP1_6020-1	rRNA	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0
rrlE	KP1_6037	KP1_6037-1	rRNA	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0
rrlF	KP1_6045	KP1_6045-1	rRNA	0	0	0	6	0	0	0	4	0	0	2	0	0	0	0	0	0
rrlH	KP1_6120	KP1_6120-1	rRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
rrsA	KP1_6001	KP1_6001-1	rRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
rrsB	KP1_6006	KP1_6006-1	rRNA	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0
rrsC	KP1_6017	KP1_6017-1	rRNA	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0
rrsE	KP1_6035	KP1_6035-1	rRNA	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
rrsF	KP1_6042	KP1_6042-1	rRNA	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0
rrsH	KP1_6121	KP1_6121-1	rRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
rydB	EBG00001269657	EBT00001801987	sRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
sbp	KP1_5365	BAH65789	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
sdaC	KP1_1934	BAH62657	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
secD	KP1_1225	BAH62011	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
secF	KP1_1226	BAH62012	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
selD	KP1_2233	BAH62929	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
serA	KP1_4635	BAH65128	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
sfcA	KP1_2910	BAH63557	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
sfsA	KP1_0974	BAH61792	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
sitA	KP1_4347	BAH64867	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
sitB	KP1_4348	BAH64868	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
sitC	KP1_4349	BAH64869	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
sitD	KP1_4350	BAH64870	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
slmA	KP1_5334	BAH65762	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
smpA	KP1_4195	BAH64731	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
smpB	KP1_4198	BAH64734	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
smtA	KP1_1921	BAH62644	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
smvA	KP1_2943	BAH63587	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
sok	EBG00001269667	EBT00001802056		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
speC	KP1_4678	BAH65168	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
sppA	KP1_2230	BAH62926	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
sroE	EBG00001269613	EBT00001801900	sRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
sseB	KP1_4105	BAH64648	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
sspA	KP1_4940	BAH65403	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
sspB	KP1_4939	BAH65402	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ssrA	KP1_6100	KP1_6100-1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ssuA	KP1_1943	BAH62666	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ssuD	KP1_1942	BAH62665	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ssuE	KP1_1944	BAH62667	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
stbB	KP1_0374	BAH61263	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
suhB	KP1_4117	BAH64659	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00001269579	EBT00001802020	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
tRNA	EBG00001269589	EBT00001801882	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA	EBG00001269590	EBT00001801906	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00001269594	EBT00001801974	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
tRNA	EBG00001269605	EBT00001801986	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
tRNA	EBG00001269606	EBT00001801878	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00001269608	EBT00001801962	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA	EBG00001269612	EBT00001802007	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA	EBG00001269615	EBT00001802030	protein_coding	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	34
tRNA	EBG00001269627	EBT00001801943	protein_coding	0	0	0	17	0	0	0	17	0	0	0	0	0	0	0	0	0
tRNA	EBG00001269630	EBT00001801988	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA	EBG00001269637	EBT00001801874	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
tRNA	EBG00001269645	EBT00001802015	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA	EBG00001269648	EBT00001802060	protein_coding	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0
tRNA	EBG00001269655	EBT00001801970	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
tRNA	EBG00001269669	EBT00001802022	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00001269684	EBT00001801927	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
tRNA	EBG00001269690	EBT00001801946	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
tRNA	EBG00001269694	EBT00001801899	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00001269697	EBT00001802031	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA	EBG00001269710	EBT00001801903	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
tRNA	EBG00001269712	EBT00001802046	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
tRNA	EBG00001269715	EBT00001802017	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
tRNA	EBG00001269724	EBT00001801917	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00001269727	EBT00001802047	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
tRNA	EBG00001269752	EBT00001802016	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
tRNA	EBG00001269761	EBT00001802054	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
tRNA	EBG00001269770	EBT00001801886	protein_coding	0	0	0	68	0	0	0	5	0	0	0	0	0	0	0	0	63
tdcA	KP1_3412	BAH64018	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
tdcB	KP1_3411	BAH64017	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
tdcC	KP1_3410	BAH64016	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
tdcD	KP1_3409	BAH64015	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
tdcE	KP1_3408	BAH64014	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
tdk	KP1_3312	BAH63928	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
tesA	KP1_1352	BAH62127	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
tesB	KP1_1287	BAH62069	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
tgt	KP1_1222	BAH62009	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
thiD	KP1_3768	BAH64339	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
thiL	KP1_1235	BAH62021	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
thiM	KP1_3769	BAH64340	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
tmRNA	EBG00001269616	EBT00001802008	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
tolA	KP1_1701	BAH62442	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
tolA	KP1_2780	BAH63439	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
tolB	KP1_1702	BAH62443	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
topB	KP1_2236	BAH62930	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
treA	KP1_3426	BAH64029	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
trkH	KP1_0206	BAH61112	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0
trmA	KP1_0119	BAH61029	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
trmD	KP1_4185	BAH64722	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
trmU	KP1_2143	BAH62849	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
trp1400A	KP1_2405	BAH63087	protein_coding	0	1	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0
tsx	KP1_1229	BAH62015	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ubiA	KP1_0280	BAH61179	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ubiH	KP1_4630	BAH65123	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
uhpA	KP1_5447	BAH65859	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
uhpB	KP1_5446	BAH65858	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
umuC	KP1_2206	BAH62904	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	4
umuD	KP1_2205	BAH62903	protein_coding	0	3	1	1	0	0	0	1	0	1	0	0	0	0	0	3	0
uppP	KP1_4748	BAH65231	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ureA	KP1_4757	BAH65239	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ureB	KP1_4756	BAH65238	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ureC	KP1_4755	BAH65237	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ureD	KP1_4753	BAH65236	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
